run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_07c5666b539c905fb22f,ml-100k,ease-i,cfair_favorite_push_least_favorite,gender,10,102,,0.1,27,f,m,0.1357615894039735,0.2093946003714215,0.1907654151356955,0.1290196078431373,0.2178944911297852,0.187332737445935,0.1384024577572964,0.2060651500743666,0.192110012387445,,,,,,,0.9322060455702816,1.057405830394657,0.9751326082272316,,,,,
rk_d913f86aa9006042ea97,ml-100k,ease-i,cfair_favorite_push_least_favorite,gender,10,102,,0.25,68,f,m,0.1357615894039735,0.2098636952941588,0.1910272580966004,0.128235294117647,0.217110177404295,0.1870239160163258,0.1387096774193548,0.207025211518299,0.192595387482883,,,,,,,0.9244870041039672,1.0487137088861496,0.971071625653276,,,,,
rk_590aca94a5ac842cb64b,ml-100k,ease-i,cfair_favorite_push_least_favorite,gender,10,102,,0.5,136,f,m,0.1357615894039735,0.2096858684607029,0.19073692493254,0.128235294117647,0.217110177404295,0.18603223189749,0.1387096774193548,0.206777729012752,0.1925797770430435,,,,,,,0.9244870041039672,1.0499688648331456,0.966000868595408,,,,,
rk_c20fd05c9c12afc9a5da,ml-100k,ease-i,cfair_favorite_push_least_favorite,gender,10,102,,0.75,205,f,m,0.1358719646799117,0.2097962437366411,0.1908152874572666,0.128235294117647,0.217110177404295,0.1859991910237524,0.138863287250384,0.2069313388437812,0.1927017768436662,,,,,,,0.923464341488808,1.049189449106103,0.9652178307346309,,,,,
rk_7c28ef6e790e37b9017b,ml-100k,ease-i,cfair_favorite_push_least_favorite,gender,10,102,,1.0,273,f,m,0.1359823399558499,0.2099066190125793,0.1908954067807834,0.128235294117647,0.217110177404295,0.1860343569802513,0.1390168970814132,0.2070849486748104,0.1927995046289181,,,,,,,0.9224439389015274,1.0484111896766937,0.9649109697574808,,,,,
rk_8848082ac395a493bd43,ml-100k,ease-i,cfair_favorite_push_least_favorite,gender,10,102,,2.0,546,f,m,0.1360927152317881,0.2100169942885174,0.1909465645929473,0.128235294117647,0.217110177404295,0.1860146144434697,0.1391705069124424,0.2072385585058396,0.1928784344671667,,,,,,,0.9214257888585896,1.0476340839736988,0.964413750854736,,,,,
rk_264698846f3a604afa8c,ml-100k,ease-i,cfair_favorite_push_least_favorite,gender,10,102,,3.0,819,f,m,0.1360927152317881,0.2100169942885174,0.1909147582345317,0.128235294117647,0.217110177404295,0.1860146144434697,0.1391705069124424,0.2072385585058396,0.1928341693969293,,,,,,,0.9214257888585896,1.0476340839736988,0.9646351319644896,,,,,
rk_5c8c272fdf4330fe7c8d,ml-100k,ease-u,cfair_favorite_push_least_favorite,gender,10,102,,0.1,67,m,f,0.1309050772626931,0.2076837835943796,0.1879334859027415,0.1239215686274509,0.2252536570183629,0.1872755265666343,0.1336405529953917,0.2008015751103309,0.1881912119099724,,,,,,,1.078428513095724,0.8914464598191245,1.0048895088436038,,,,,
rk_fc078951015f8b52c33b,ml-100k,ease-u,cfair_favorite_push_least_favorite,gender,10,102,,0.25,168,m,f,0.1306843267108167,0.2073894495252111,0.1877099204859802,0.1235294117647058,0.224600062247121,0.186942827433905,0.1334869431643625,0.2006479652793016,0.1880103947229682,,,,,,,1.0806085875210298,0.8933566770722192,1.0057106619372207,,,,,
rk_858a879bcc51f3cc72ce,ml-100k,ease-u,cfair_favorite_push_least_favorite,gender,10,102,,0.5,335,m,f,0.1306843267108167,0.2073894495252111,0.1877921329294256,0.1235294117647058,0.224600062247121,0.186942827433905,0.1334869431643625,0.2006479652793016,0.1881248101972563,,,,,,,1.0806085875210298,0.8933566770722192,1.0063226965140946,,,,,
rk_a21eff2b436c8bf0c43d,ml-100k,ease-u,cfair_favorite_push_least_favorite,gender,10,102,,0.75,502,m,f,0.1306843267108167,0.2073894495252111,0.1877877922007694,0.1235294117647058,0.224600062247121,0.186942827433905,0.1334869431643625,0.2006479652793016,0.1881187691831817,,,,,,,1.0806085875210298,0.8933566770722192,1.0062903817462183,,,,,
rk_9d4aeaa32365f9d4264b,ml-100k,ease-u,cfair_favorite_push_least_favorite,gender,10,102,,1.0,670,m,f,0.1306843267108167,0.2073894495252111,0.1877842855799279,0.1235294117647058,0.224600062247121,0.186942827433905,0.1334869431643625,0.2006479652793016,0.1881138890011811,,,,,,,1.0806085875210298,0.8933566770722192,1.0062642765349752,,,,,
rk_8d7f50bb115d7786036f,ml-100k,ease-u,cfair_favorite_push_least_favorite,gender,10,102,,2.0,1340,m,f,0.1305739514348786,0.2072790742492729,0.1877140639593992,0.1235294117647058,0.224600062247121,0.186942827433905,0.1333333333333333,0.2004943554482725,0.1880161612159293,,,,,,,1.0793650793650795,0.892672751032786,1.005741508228786,,,,,
rk_681bd4308ce7bf656386,ml-100k,ease-u,cfair_favorite_push_least_favorite,gender,10,102,,3.0,2010,m,f,0.1305739514348786,0.2072790742492729,0.1877111572979694,0.1235294117647058,0.224600062247121,0.186942827433905,0.1333333333333333,0.2004943554482725,0.1880121160004831,,,,,,,1.0793650793650795,0.892672751032786,1.005719869444877,,,,,
rk_60875f7e62d22c514ea9,ml-100k,slim-i,cfair_favorite_push_least_favorite,gender,10,102,,0.1,27,f,m,0.1364238410596026,0.2114308490136304,0.190852014452778,0.128235294117647,0.2242670401493931,0.1873661660059296,0.1396313364055299,0.2064028478775022,0.1922174389596081,,,,,,,0.918384779654436,1.0865501249405871,0.9747615357902156,,,,,
rk_ecaff79b19d3b3c04c1f,ml-100k,slim-i,cfair_favorite_push_least_favorite,gender,10,102,,0.25,68,f,m,0.1359823399558499,0.2106783699498931,0.1901726982264419,0.1266666666666666,0.2222253345782757,0.1854609669912618,0.1396313364055299,0.2061553653719552,0.1920183072356139,,,,,,,0.9071507150715072,1.0779507687191472,0.9658504423939852,,,,,
rk_8b5baa2de1450e1d3399,ml-100k,slim-i,cfair_favorite_push_least_favorite,gender,10,102,,0.5,136,f,m,0.1362030905077262,0.2110462875363537,0.1897517616099735,0.1270588235294117,0.2228789293495175,0.1846876533085367,0.1397849462365591,0.2064113817570038,0.1917353985022413,,,,,,,0.9089592760180998,1.079780230393981,0.9632423368415084,,,,,
rk_8c157aaa3edb4d39eed9,ml-100k,slim-i,cfair_favorite_push_least_favorite,gender,10,102,,0.75,205,f,m,0.1360927152317881,0.2109359122604155,0.1896819468476037,0.1266666666666666,0.2224867724867725,0.1844436369320446,0.1397849462365591,0.2064113817570038,0.1917338193951731,,,,,,,0.906153846153846,1.07788035036117,0.96197758702077,,,,,
rk_a0b7ab49d7ee7594bdb1,ml-100k,slim-i,cfair_favorite_push_least_favorite,gender,10,102,,1.0,273,f,m,0.1362030905077262,0.2110462875363537,0.1897290804753417,0.1270588235294117,0.2228789293495175,0.1846385288527025,0.1397849462365591,0.2064113817570038,0.1917230753505691,,,,,,,0.9089592760180996,1.079780230393981,0.9630480239015968,,,,,
rk_1ef038b41e47b5dd7566,ml-100k,slim-i,cfair_favorite_push_least_favorite,gender,10,102,,2.0,546,f,m,0.1364238410596026,0.2112793020077788,0.1899361662766673,0.1274509803921568,0.2233146591970121,0.1850450896843957,0.1399385560675883,0.206564991588033,0.1918520257713359,,,,,,,0.9107638664686512,1.0810866714645633,0.964519863370881,,,,,
rk_6967760789e335ae24ac,ml-100k,slim-i,cfair_favorite_push_least_favorite,gender,10,102,,3.0,819,f,m,0.1365342163355408,0.211389677283717,0.1900020474017653,0.1274509803921568,0.2233146591970121,0.1850561185463674,0.1400921658986175,0.2067186014190622,0.1919393928059534,,,,,,,0.909765221878225,1.0802833304019224,0.9641382930363604,,,,,
rk_7c7ac72737e1b50a9780,ml-100k,slim-u,cfair_favorite_push_least_favorite,gender,10,102,,0.1,27,f,m,0.1332229580573951,0.2021225340761764,0.1857809368530897,0.1250980392156862,0.2118020541549953,0.1805571467456358,0.136405529953917,0.1983310169946114,0.1878271219182214,,,,,,,0.9171038685744568,1.0679219890288258,0.9612943269409682,,,,,
rk_71b9e74febc563e5764f,ml-100k,slim-u,cfair_favorite_push_least_favorite,gender,10,102,,0.25,68,f,m,0.132560706401766,0.2014164827078734,0.1847221455875653,0.1239215686274509,0.2111702458761282,0.1788841955497837,0.1359447004608295,0.1975958842318289,0.1870089002106594,,,,,,,0.9115586573612496,1.0686975930549911,0.956554449271005,,,,,
rk_b9f6288bfe65b0339c96,ml-100k,slim-u,cfair_favorite_push_least_favorite,gender,10,102,,0.5,136,f,m,0.1324503311258278,0.2013323872595395,0.1849064932549213,0.1231372549019607,0.2095642701525054,0.1777055442984066,0.1360983102918586,0.1981079170019262,0.1877271414636943,,,,,,,0.904766963218696,1.0578288506787328,0.9466161521069884,,,,,
rk_0a852e032db2e2dafe98,ml-100k,slim-u,cfair_favorite_push_least_favorite,gender,10,102,,0.75,205,f,m,0.1326710816777042,0.2025465152948596,0.1852712514056296,0.1231372549019607,0.2095642701525054,0.1780171039050827,0.136405529953917,0.1997976251432472,0.1881127377537702,,,,,,,0.9027291997880232,1.0488826881813829,0.9463320029826894,,,,,
rk_19a135a01c59cd39e0aa,ml-100k,slim-u,cfair_favorite_push_least_favorite,gender,10,102,,1.0,273,f,m,0.1328918322295806,0.2029328287606433,0.1850304568928834,0.1239215686274509,0.2100217864923747,0.1771695538285605,0.136405529953917,0.2001560480823153,0.1881096124710744,,,,,,,0.9084790673025964,1.049290233817976,0.9418421073819598,,,,,
rk_cce3ca7501697f5a2106,ml-100k,slim-u,cfair_favorite_push_least_favorite,gender,10,102,,2.0,546,f,m,0.1328918322295806,0.2024913276568905,0.1848782442290537,0.1239215686274509,0.2084531590413943,0.1765517111686677,0.136405529953917,0.2001560480823153,0.188139789437039,,,,,,,0.9084790673025968,1.04145321132473,0.9384070838866904,,,,,
rk_218b6bb9474de4f5a4c4,ml-100k,slim-u,cfair_favorite_push_least_favorite,gender,10,102,,3.0,819,f,m,0.1328918322295806,0.2024913276568905,0.1848013033948288,0.1239215686274509,0.2084531590413943,0.1762783151201134,0.136405529953917,0.2001560480823153,0.1881398011061228,,,,,,,0.9084790673025968,1.04145321132473,0.936953871980981,,,,,
rk_5b658571a5bb3458e4a1,ml-100k,svd,cfair_favorite_push_least_favorite,gender,10,102,,0.1,27,f,m,0.1196467991169978,0.1842851010897368,0.1625292132399,0.1007843137254902,0.1739386865857454,0.1441318377939997,0.1270353302611367,0.1883378440982127,0.1697355584606443,,,,,,,0.793356568745999,0.9235461275379228,0.849155233594844,,,,,
