run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_fb1664ed7f3b078cb66b,ml-100k,bnslim-u-age,cfair_influencer_push_random,age,10,,,2.0,1342,y,o,0.1303532008830022,0.1995506149479659,0.1832217747806272,,,,,,,,,,,,,,,,,,,,
rk_f5bded8a8dd48d3c263c,ml-100k,bnslim-u-age,cfair_influencer_push_random,age,10,,,3.0,2013,y,o,0.1286975717439293,0.197619923613301,0.1804898576272337,,,,,,,,,,,,,,,,,,,,
rk_6644025d9454caa61cd8,ml-100k,ease-i,cfair_influencer_push_random,age,10,,,0.75,503,y,o,0.1355408388520971,0.2091782297908125,0.1899751797072514,,,,,,,0.1349378881987577,0.1973411466035689,0.1832885882739558,0.1370229007633587,0.2382739609838846,0.2064109235356575,,,,0.984783473762522,0.828211130535224,0.8879791104771292,82499.0,0.7126594145575841
rk_ce5f0127079899e22c12,ml-100k,ease-u,cfair_influencer_push_random,age,10,,,0.75,503,y,o,0.0768211920529801,0.1419509268019201,0.1215212730021693,,,,,,,0.0594720496894409,0.1127631124913733,0.0953741654731146,0.1194656488549618,0.2136950199927299,0.1857912625010674,,,,0.4978171571448415,0.5276824536912916,0.5133404240286414,105504.0,2.8082039941860126e-10
rk_bb32b0e3e47615e393ab,ml-100k,slim-i,cfair_influencer_push_random,age,10,,,0.75,503,y,o,0.1388520971302428,0.2141911069063387,0.1962088178674731,,,,,,,0.1391304347826087,0.2043650793650793,0.1892069358787762,0.1381679389312977,0.2383436326184418,0.2134195506946518,,,,1.0069661301945712,0.8574388043008565,0.8865492184897458,90170.0,0.03879335147557389
rk_1f39ea78c2784152938d,ml-100k,slim-u,cfair_influencer_push_random,age,10,,,0.75,503,y,o,0.1312362030905077,0.2024361400189214,0.1857450629090963,,,,,,,0.1296583850931677,0.1912673765158237,0.1786905358803584,0.1351145038167938,0.229889131225009,0.2030851980484369,,,,0.959618556339264,0.8319983441436235,0.8798796642862162,93097.0,0.004089738698826148
rk_1c3b1ad5d7a1937c082c,ml-100k,svd,cfair_influencer_push_random,age,10,,,0.75,503,y,o,0.1177704194260485,0.1813960720417674,0.1625540520938116,,,,,,,0.1204968944099379,0.1751404909790002,0.1621770100133608,0.1110687022900763,0.1967723857991033,0.1634808272839275,,,,1.0848861283643891,0.8900664098153063,0.9920246472187088,82781.5,0.6950414482021762
rk_d4b09189b8f201410327,ml-100k,mf,cfair_influencer_push_random,age,10,,,0.75,503,y,o,0.0562913907284768,0.0855491607975051,0.0710257894040149,,,,,,,0.058695652173913,0.0822987528344671,0.0704329766589434,0.0503816793893129,0.0935387131952017,0.072482932181977,,,,1.1650197628458496,0.8798362733804297,0.9717180933314488,80901.0,0.841187939645038
rk_9d8b0a9cac0a37b6557c,ml-100k,nmf,cfair_influencer_push_random,age,10,,,0.75,503,y,o,0.1172185430463576,0.1794531167875538,0.1585491055371389,,,,,,,0.1163043478260869,0.1699447895100069,0.1554003072313966,0.1194656488549618,0.2028247304010662,0.16628889984591,,,,0.9735379913876928,0.8378898824317801,0.9345200273463644,88989.0,0.09020405986206986
rk_60dc2c2235fd94783ad7,ml-100k,bnslim-u-age,cfair_influencer_push_random,age,10,,,0.75,503,y,o,0.1314569536423841,0.2027304740880899,0.185918158036677,,,,,,,0.1299689440993788,0.1916814551907719,0.1790165173689616,0.1351145038167938,0.229889131225009,0.2028824961664813,,,,0.9619170438993578,0.8337995544607089,0.8823655108327547,92383.0,0.007584022119153544
