run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_m,recall_m,ndcg_m,precision_f,recall_f,ndcg_f,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_90bd28d0828a8db1567e,ml-100k,mf,cfair_favorite_push_random,age,10,102,,2.0,1342,y,o,0.0016556291390728,0.0031732891832229,0.0024185084799825,,,,,,,,,,,,,,,,,,,,
rk_e2089c4e0f8dc77e1a7a,ml-100k,mf,cfair_favorite_push_random,age,10,102,,3.0,2013,y,o,0.065121412803532,0.0937427730474088,0.0857523600718512,,,,,,,,,,,,,,,,,,,,
rk_c6e0ccbfc7cb0f12fe6c,ml-100k,nmf,cfair_favorite_push_random,age,10,102,,0.1,67,y,o,0.1178807947019867,0.1820622656715372,0.1592651689944606,,,,,,,,,,,,,,,,,,,,
rk_f92d22b7f53227f8e5e1,ml-100k,nmf,cfair_favorite_push_random,age,10,102,,0.25,168,y,o,0.1184326710816777,0.1811437856967658,0.1613531853984913,,,,,,,,,,,,,,,,,,,,
rk_607d7616ab8293f82ed3,ml-100k,nmf,cfair_favorite_push_random,age,10,102,,0.5,336,y,o,0.1201986754966887,0.1797369389256806,0.1640648039572566,,,,,,,,,,,,,,,,,,,,
rk_0b5b5f5fe0c6bb5763a9,ml-100k,nmf,cfair_favorite_push_random,age,10,102,,0.75,503,y,o,0.1156732891832229,0.1757156873050913,0.1580248474979787,,,,,,,,,,,,,,,,,,,,
rk_d68b7550fc188c1a97b1,ml-100k,nmf,cfair_favorite_push_random,age,10,102,,1.0,671,y,o,0.1190949227373068,0.1803422509548337,0.1606024118838365,,,,,,,,,,,,,,,,,,,,
rk_73d1c4d3cff4a82d3a38,ml-100k,nmf,cfair_favorite_push_random,age,10,102,,2.0,1342,y,o,0.1079470198675496,0.1607642173867339,0.1424528247079287,,,,,,,,,,,,,,,,,,,,
rk_b8a8bc2f71fe6af1e79a,ml-100k,nmf,cfair_favorite_push_random,age,10,102,,3.0,2013,y,o,0.0980132450331126,0.150439311118119,0.1321953792728205,,,,,,,,,,,,,,,,,,,,
rk_da2145b3cd731eeb4c3a,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,102,,0.1,27,f,m,0.132560706401766,0.2013472791618487,0.1857221090016151,0.1362519201228878,0.1980859727403506,0.1879691143602707,0.1231372549019607,0.2096732026143791,0.1799856364977533,,,,,,,0.9037469328204788,1.0584959637158,0.9575277146477592,,,,,
rk_12b931c996a43beb5f4c,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,102,,0.25,68,f,m,0.1331125827814569,0.2034400294334069,0.1859086882615991,0.1368663594470046,0.20063150708312,0.1887636131784143,0.1235294117647058,0.2106100217864924,0.1786202328857297,,,,,,,0.9025549613784908,1.0497355318137465,0.946264112442596,,,,,
rk_df98db84d38834a5fc92,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,102,,0.5,136,f,m,0.1332229580573951,0.20331739023792,0.1857629230551728,0.1368663594470046,0.2010752688172042,0.1888413979543574,0.1239215686274509,0.209041394335512,0.177903757724313,,,,,,,0.905420215224137,1.0396176295830275,0.9420802835155456,,,,,
rk_ceb31dbb84e4ee6c3255,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,102,,0.75,205,f,m,0.1334437086092715,0.2046418935491783,0.1860770919342076,0.1367127496159754,0.2010752688172043,0.1889382345330121,0.1250980392156862,0.2137472766884531,0.1787727631819656,,,,,,,0.9150429610046265,1.0630212156163714,0.9461968543520484,,,,,
rk_e2499642337aff98e321,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,102,,1.0,273,f,m,0.1338852097130242,0.2053409369634535,0.1863125156355099,0.1373271889400922,0.2020481310803891,0.1892404548653866,0.1250980392156862,0.2137472766884531,0.1788376590133541,,,,,,,0.9109488090538228,1.0579027657692577,0.9450286892438912,,,,,
rk_0bd3718ad542a7b61242,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,102,,2.0,546,f,m,0.1337748344370861,0.2051832579978275,0.1860487715610973,0.1370199692780338,0.2015214688025748,0.1891293637686443,0.1254901960784313,0.2145315904139433,0.178184200866536,,,,,,,0.9158533368504352,1.0645594818689723,0.9421286960204808,,,,,
rk_0ed6204c3ef13e385cc0,ml-100k,bnslim-u-gender,cfair_favorite_push_random,gender,10,102,,3.0,819,f,m,0.1334437086092715,0.2044934125232138,0.1858725505052918,0.1370199692780338,0.2016750786336039,0.1891560893881534,0.124313725490196,0.2116884531590414,0.1774898688866922,,,,,,,0.9072672118174624,1.049651025765208,0.9383249012009238,,,,,
rk_0bf6fa2ddfcfabe6f632,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,102,,0.1,67,m,f,0.0798013245033112,0.1283427940712709,0.109699435920675,0.0806451612903225,0.1222045449003974,0.1089838505513379,0.0776470588235294,0.1440133831310302,0.1115262832753356,,,,,,,1.0386119257087,0.8485638087483156,0.9772032865318312,,,,,
rk_45dd5b14a884115e4bd9,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,102,,0.25,168,m,f,0.036092715231788,0.0627785661726059,0.0491392234376592,0.0362519201228878,0.0591361275693073,0.048712396734865,0.0356862745098039,0.0720774976657329,0.0502288869024396,,,,,,,1.0158505089380665,0.8204520063051766,0.9698084058577656,,,,,
rk_d39a02021f2e2a2153e0,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,102,,0.5,335,m,f,0.0656732891832229,0.1012684396790357,0.082998126724542,0.0649769585253456,0.0977927730231877,0.0805445293268457,0.0674509803921568,0.1101416122004357,0.0892620165516018,,,,,,,0.9633211874397172,0.887882164328814,0.902338222218893,,,,,
rk_4a1706a47b8bf900d367,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,102,,0.75,502,m,f,0.07560706401766,0.1128267458565471,0.1047724434723912,0.0775729646697388,0.1101577548582156,0.1059067477496961,0.0705882352941176,0.1196405228758169,0.1018766313762127,,,,,,,1.0989503328213006,0.9207394970394428,1.0395587910499404,,,,,
rk_0740a55e9115a3d9769f,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,102,,1.0,670,m,f,0.0728476821192053,0.1094738778513613,0.0994482163850111,0.0749615975422427,0.1095616024187452,0.1003840329920696,0.0674509803921568,0.1092499221910986,0.0970591316352265,,,,,,,1.1113492658879005,1.0028529102940815,1.0342564506896577,,,,,
rk_c5d469f507fa30bb1958,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,102,,2.0,1340,m,f,0.0642384105960264,0.0947379025193594,0.0884337959008586,0.0637480798771121,0.0890565186648136,0.0850371937265949,0.0654901960784313,0.1092421413009648,0.0971051214516258,,,,,,,0.9733988244708736,0.8152212836936311,0.8757230561619482,,,,,
rk_ce64f18c98265dfaed8d,ml-100k,mf-value-gender,cfair_favorite_push_random,gender,10,102,,3.0,2010,m,f,0.0629139072847682,0.0905217421773713,0.0844371771704788,0.0640552995391705,0.0897953088045254,0.0836155657688946,0.06,0.092376283846872,0.0865347027486408,,,,,,,1.0675883256528416,0.9720601984095284,0.9662662852355836,,,,,
rk_640fb2a3865bd4121b7f,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,102,,0.1,67,m,f,0.0245033112582781,0.0438216125302218,0.0320726583171812,0.0254992319508448,0.0425499231950844,0.0333058435750082,0.0219607843137254,0.0470681605975723,0.0289244088942581,,,,,,,1.1611257406188282,0.904006501526195,1.1514787976054306,,,,,
rk_4e6ce60c1a2e9e01265d,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,102,,0.25,168,m,f,0.0772626931567329,0.1196923508181786,0.1096636709077844,0.0771121351766513,0.1158845975666252,0.1090412130150427,0.0776470588235294,0.1294133208839091,0.1112527692927837,,,,,,,0.9931108318205096,0.8954611223567942,0.9801213372772692,,,,,
rk_7f84267332131924a0a4,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,102,,0.5,335,m,f,0.07560706401766,0.1206550685027506,0.1074541849642314,0.0737327188940092,0.1108739911735303,0.1043906212530679,0.0803921568627451,0.14562558356676,0.1152752829092017,,,,,,,0.917163088681578,0.7613634119632672,0.9055767951165448,,,,,
rk_e3c88c8e03b91ac1e9c7,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,102,,0.75,502,m,f,0.0268211920529801,0.0555538035670486,0.0386417223539218,0.0225806451612903,0.045983590568844,0.0307435274133043,0.0376470588235294,0.0799859943977591,0.0588053494376158,,,,,,,0.5997983870967742,0.5748955290869311,0.5228015428412495,,,,,
rk_676ba6b1c9802cf67a63,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,102,,1.0,670,m,f,0.0693156732891832,0.1039840218648165,0.0841295642137046,0.0695852534562212,0.1007229415063516,0.0820584509346435,0.0686274509803921,0.1123093681917211,0.0894169945849547,,,,,,,1.0139565503620802,0.8968347265066033,0.9177053122343544,,,,,
rk_7ec3c303891d3d746987,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,102,,2.0,1340,m,f,0.0669977924944812,0.0963116261957321,0.0900180865870026,0.0649769585253456,0.0895825713798064,0.0844798802219334,0.072156862745098,0.1134905073140367,0.1041568016601793,,,,,,,0.9004958926066919,0.7893397738713487,0.8110836630482996,,,,,
rk_e810796992126d470300,ml-100k,mf-absolute-gender,cfair_favorite_push_random,gender,10,102,,3.0,2010,m,f,0.0626931567328918,0.0885218472966817,0.0737800151859367,0.0606758832565284,0.0807804842367054,0.0681350972670695,0.0678431372549019,0.1082850918145035,0.0881911585788095,,,,,,,0.8943555046482513,0.7459982060604005,0.7725842177952855,,,,,
rk_3f2e6016386ec9d6bce1,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,102,,0.1,67,m,f,0.0111479028697571,0.0226475174322856,0.0174790517108688,0.0119815668202764,0.0230682954185258,0.0179956588100218,0.0090196078431372,0.0215732959850606,0.0161601841753841,,,,,,,1.328391103987177,1.0692986103978,1.11358005668237,,,,,
rk_c0bf8a927f8d0e511381,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,102,,0.25,168,m,f,0.0084988962472406,0.0204159220715512,0.0130602227021908,0.0086021505376344,0.0173018311267159,0.0112771008457047,0.008235294117647,0.0283660130718954,0.0176124279122788,,,,,,,1.044546850998464,0.6099493461722432,0.6402922357934921,,,,,
rk_104071c64b27680b3099,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,102,,0.5,335,m,f,0.0786975717439293,0.1238283576859735,0.1118777261143497,0.0784946236559139,0.1197260624679979,0.1087656724868464,0.0792156862745098,0.1343012760659819,0.1198226159633877,,,,,,,0.9908974768444588,0.8914737519632855,0.9077223995850684,,,,,
rk_680cb100d4f011fa885c,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,102,,0.75,502,m,f,0.0694260485651214,0.1087406706612004,0.0969133405372039,0.0709677419354838,0.1063930948723575,0.0968414965295255,0.0654901960784313,0.1147338935574229,0.0970967540626885,,,,,,,1.0836391732663704,0.9273030973982334,0.9973711012728792,,,,,
rk_df9ab39b36b4594a9a67,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,102,,1.0,670,m,f,0.007615894039735,0.0173792879918707,0.0117681010743453,0.004147465437788,0.0074561724331309,0.0058476062811384,0.0164705882352941,0.0427124183006535,0.0268827760170028,,,,,,,0.2518104015799868,0.1745668526808013,0.2175224120247086,,,,,
rk_0fbd38ba36ea75bd399d,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,102,,2.0,1340,m,f,0.0673289183222958,0.0978437401450646,0.089981870516594,0.0680491551459293,0.0959256821007973,0.0880897337067375,0.0654901960784313,0.1027404295051353,0.0948123844899924,,,,,,,1.039073925880957,0.9336702461030938,0.9290952250656188,,,,,
rk_6fbf962ec41ee9e07058,ml-100k,mf-under-gender,cfair_favorite_push_random,gender,10,102,,3.0,2010,m,f,0.0009933774834437,0.0018579838116261,0.0014307522301193,0.0009216589861751,0.0015104966717869,0.0013187814540208,0.0011764705882352,0.0027450980392156,0.0017166070349826,,,,,,,0.783410138248848,0.5502523590081194,0.7682488928132223,,,,,
rk_c7ec358ac98cde51193d,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,102,,0.1,67,m,f,0.0832229580573951,0.125216370580609,0.1138946222731475,0.084331797235023,0.1224629995367322,0.1139972659526708,0.0803921568627451,0.1322455648926237,0.1136325789971878,,,,,,,1.049005282679555,0.9260272708288224,1.0032093520951595,,,,,
rk_315c907ad4add1c6b551,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,102,,0.25,168,m,f,0.082008830022075,0.1210663478047584,0.1159091745581557,0.0847926267281106,0.1234498817448126,0.1176054654398619,0.0749019607843137,0.1149813258636788,0.1115786437189762,,,,,,,1.1320481578883876,1.073651576180067,1.0540141152465077,,,,,
rk_85516d1f9572aa0851a6,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,102,,0.5,335,m,f,0.0762693156732891,0.1203475945197799,0.1062160852272443,0.0763440860215053,0.1153262380220905,0.1040267649862369,0.076078431372549,0.1331668222844693,0.1118052910189926,,,,,,,1.0034918523445298,0.8660283097822372,0.9304279255314104,,,,,
rk_33156daf5296574949a5,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,102,,0.75,502,m,f,0.0754966887417218,0.1124272924769613,0.1063257790307316,0.0740399385560676,0.1057122132006924,0.102686419007834,0.0792156862745098,0.1295704948646124,0.1156168510891879,,,,,,,0.9346625906830316,0.8158664000716412,0.8881613539934656,,,,,
rk_f15296b5870f2b34b98a,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,102,,1.0,670,m,f,0.0704194260485651,0.1098855951504958,0.1005203055896255,0.0708141321044546,0.1067521273742472,0.0983957527994204,0.0694117647058823,0.1178851540616246,0.1059441638893256,,,,,,,1.020203598115025,0.90556040091734,0.9287510438254007,,,,,
rk_ca71b7557eb7b11dd1cc,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,102,,2.0,1340,m,f,0.0681015452538631,0.1025127895161007,0.0920152260613527,0.0682027649769585,0.0982060566161948,0.0897950295364001,0.0678431372549019,0.1135076252723311,0.0976832571897613,,,,,,,1.0053008710476543,0.8651934738355745,0.919246881397112,,,,,
rk_10a1199f72c5a4525aa1,ml-100k,mf-over-gender,cfair_favorite_push_random,gender,10,102,,3.0,2010,m,f,0.0655629139072847,0.0961605171870072,0.0883821573062925,0.0648233486943164,0.0919555994440787,0.0858032064705698,0.0674509803921568,0.1068954248366013,0.0949660670869021,,,,,,,0.961043832386668,0.8602388697611767,0.9035143720551524,,,,,
rk_9378547da94053e33253,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,102,,0.1,67,y,o,0.1349889624724062,0.2042814219138722,0.1882267178480412,,,,,,,,,,,,,,,,,,,,
rk_6a58010cf62d37544051,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,102,,0.25,168,y,o,0.1339955849889625,0.2051876379690949,0.1884439137426276,,,,,,,,,,,,,,,,,,,,
rk_5ab7948ce39856cebe01,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,102,,0.5,336,y,o,0.1333333333333333,0.2043843512386558,0.1880043362288457,,,,,,,,,,,,,,,,,,,,
rk_d7e73e1b1dc20dccd6f1,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,102,,0.75,503,y,o,0.1335540838852097,0.2047154770664704,0.1880327417712632,,,,,,,,,,,,,,,,,,,,
rk_48c89083702c12fe60c4,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,102,,1.0,671,y,o,0.1336644591611479,0.2049651354287115,0.1882019871589573,,,,,,,,,,,,,,,,,,,,
rk_eed0f5be434a17336515,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,102,,2.0,1342,y,o,0.1335540838852097,0.2050527348540593,0.1881101150997349,,,,,,,,,,,,,,,,,,,,
rk_b912f2b08b3f2141ca31,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,102,,3.0,2013,y,o,0.1336644591611479,0.2051631101299975,0.1882568729353298,,,,,,,,,,,,,,,,,,,,
rk_3f6c01c8ebbe27be90f5,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,102,,0.1,67,y,o,0.0800220750551876,0.1233386768982795,0.1107645829016184,,,,,,,,,,,,,,,,,,,,
rk_9ed7a2cfcc03280d6df2,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,102,,0.25,168,y,o,0.0293598233995585,0.0526674025018395,0.0416718287935288,,,,,,,,,,,,,,,,,,,,
rk_9a92e921f614e1f4029e,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,102,,0.5,336,y,o,0.0663355408388521,0.1006166999544482,0.0855096677387834,,,,,,,,,,,,,,,,,,,,
rk_bb1323c49d7fc128a87f,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,102,,0.75,503,y,o,0.0743929359823399,0.1129590209888223,0.1049154373165996,,,,,,,,,,,,,,,,,,,,
rk_6d62c1400e0686446f8a,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,102,,1.0,671,y,o,0.0713024282560706,0.1062186832054381,0.0989207359203859,,,,,,,,,,,,,,,,,,,,
rk_3664fbff3034e37c9a69,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,102,,2.0,1342,y,o,0.0669977924944812,0.0990342163355408,0.0906844480074134,,,,,,,,,,,,,,,,,,,,
rk_0f56ba77ff9d52edc1f2,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,102,,3.0,2013,y,o,0.0630242825607064,0.092987666000911,0.0841834372594416,,,,,,,,,,,,,,,,,,,,
rk_c42db28440df005c9c8e,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,102,,0.1,67,y,o,0.0194260485651214,0.0348820911734819,0.0261866633109994,,,,,,,,,,,,,,,,,,,,
rk_f299e9e2f73e55abe62c,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,102,,0.25,168,y,o,0.0423841059602649,0.0720890710956936,0.0560560425777808,,,,,,,,,,,,,,,,,,,,
rk_a8d609c9ad899a0dc2c9,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,102,,0.5,336,y,o,0.0349889624724061,0.0618027085742317,0.0468165818020236,,,,,,,,,,,,,,,,,,,,
rk_cb0e4e38167965115904,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,102,,0.75,503,y,o,0.059933774834437,0.0894841269841269,0.0801289467065601,,,,,,,,,,,,,,,,,,,,
rk_66146a7b01008373894a,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,102,,1.0,671,y,o,0.0714128035320088,0.1078931462209607,0.101180400424291,,,,,,,,,,,,,,,,,,,,
rk_1cc47d2625f6ca899e94,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,102,,2.0,1342,y,o,0.062251655629139,0.088883632923368,0.0842460012645471,,,,,,,,,,,,,,,,,,,,
rk_24442e1fe28a62371cb6,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,102,,3.0,2013,y,o,0.0525386313465783,0.0742422649707418,0.0650715286165498,,,,,,,,,,,,,,,,,,,,
rk_e66aea496d4d7f392935,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,102,,0.1,67,y,o,0.0788079470198675,0.1182701741476575,0.1052822851607619,,,,,,,,,,,,,,,,,,,,
rk_386f71f4a6ad2707a582,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,102,,0.25,168,y,o,0.0793598233995585,0.1197273905883177,0.1112771045961773,,,,,,,,,,,,,,,,,,,,
rk_2bfb880d8efd5ed08584,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,102,,0.5,336,y,o,0.0208609271523178,0.0396641438032166,0.0299548579186359,,,,,,,,,,,,,,,,,,,,
rk_0f108708ea576d4aa395,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,102,,0.75,503,y,o,0.0713024282560706,0.1111360769473352,0.1012690269873117,,,,,,,,,,,,,,,,,,,,
rk_6250cfce9ccfe47cc0eb,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,102,,1.0,671,y,o,0.0677704194260485,0.1070780335680998,0.1023851536736003,,,,,,,,,,,,,,,,,,,,
rk_02cb321a59080e707602,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,102,,2.0,1342,y,o,0.0636865342163355,0.0945040120536809,0.0898855670128641,,,,,,,,,,,,,,,,,,,,
rk_80195fbd7d2cc4ebdc2e,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,102,,3.0,2013,y,o,0.0640176600441501,0.0926490942219419,0.0860472890599702,,,,,,,,,,,,,,,,,,,,
rk_7e52515a862b7171013a,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,102,,0.1,67,y,o,0.0794701986754966,0.1174896632678089,0.1095697865940599,,,,,,,,,,,,,,,,,,,,
rk_4406f55be8c3369671c0,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,102,,0.25,168,y,o,0.0828918322295805,0.1261059427450156,0.113891451181536,,,,,,,,,,,,,,,,,,,,
rk_f3022c866ae75dca57ff,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,102,,0.5,336,y,o,0.0705298013245033,0.1024102981884438,0.0918269042057278,,,,,,,,,,,,,,,,,,,,
rk_f67b4459842d1de1d4cf,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,102,,0.75,503,y,o,0.0725165562913907,0.1119270997582256,0.1012338332657094,,,,,,,,,,,,,,,,,,,,
rk_b86a44a2255f9d9c0013,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,102,,1.0,671,y,o,0.073841059602649,0.1123199831809103,0.103798505485633,,,,,,,,,,,,,,,,,,,,
rk_b4e876fa3abc162092b7,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,102,,2.0,1342,y,o,0.0663355408388521,0.0971915624233505,0.0866575291786822,,,,,,,,,,,,,,,,,,,,
rk_28787d542f80db92bb5b,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,102,,3.0,2013,y,o,0.0097130242825607,0.015237044044991,0.0125537814852578,,,,,,,,,,,,,,,,,,,,
rk_f9a5c2508e26a01c5085,ml-100k,ease-i,cfair_favorite_push_random,gender,10,66,,0.1,27,f,m,0.1363134657836644,0.2115407862924419,0.1922377952514237,0.1387096774193548,0.2067112866652037,0.1925242126230329,0.1301960784313725,0.2238702147525677,0.1915065885497862,,,,,,,0.938622891016872,1.083009149447921,0.9947143060117882,,,,78525.5,0.949541675440049
rk_ec39ca4a7055d09fecff,ml-100k,ease-i,cfair_favorite_push_random,gender,10,66,,0.25,68,f,m,0.1360927152317881,0.2113520095308174,0.1919265340300372,0.1385560675883256,0.2065747445931778,0.1924569264470227,0.1298039215686274,0.2235480859010271,0.1905724733890272,,,,,,,0.9368331811660362,1.0821656168147569,0.9902084425186212,,,,81243.0,0.7359199108371248
rk_83d01a1d7337299cc12d,ml-100k,ease-i,cfair_favorite_push_random,gender,10,66,,0.5,136,f,m,0.1365342163355408,0.2119038859105084,0.1923032162461612,0.1391705069124424,0.2073427937483237,0.1929818641373858,0.1298039215686274,0.2235480859010271,0.190570668100329,,,,,,,0.9326970523308662,1.078157006856837,0.987505582206729,,,,81278.0,0.7293120666036189
rk_e60fce02533f4e771cd6,ml-100k,ease-i,cfair_favorite_push_random,gender,10,66,,0.75,205,f,m,0.1364238410596026,0.2117935106345702,0.1920732516029355,0.1391705069124424,0.2073427937483237,0.1927756866130115,0.1294117647058823,0.223155929038282,0.1902799763419178,,,,,,,0.9298792364627972,1.0762656613431791,0.9870538120499412,,,,81440.0,0.7080377358698247
rk_65deed0d295a270b2cec,ml-100k,ease-i,cfair_favorite_push_random,gender,10,66,,1.0,273,f,m,0.1367549668874172,0.2123177931952766,0.1924359273191169,0.1394777265745007,0.2079188306146831,0.1932577586633155,0.1298039215686274,0.2235480859010271,0.1903378402403981,,,,,,,0.930642653537186,1.0751699845566571,0.9848910675405051,,,,82091.0,0.6251946114544789
rk_afc0fc56c0be9dd434bf,ml-100k,ease-u,cfair_favorite_push_random,gender,10,79,,0.1,67,m,f,0.1289183222958057,0.2043392375346017,0.1848252322679406,0.1319508448540706,0.1976830517153097,0.1848773300490618,0.1211764705882352,0.2213320883909119,0.1846922296973136,,,,,,,1.0889147390869909,0.8931513417348066,1.001002209741317,,,,81303.5,0.720862209117664
rk_467f7663de166f084f9b,ml-100k,ease-u,cfair_favorite_push_random,gender,10,79,,0.25,168,m,f,0.1299116997792494,0.2054499982480114,0.1858766682139722,0.132258064516129,0.1985059615243946,0.1856730242335557,0.1239215686274509,0.2231777155306567,0.1863965593169178,,,,,,,1.0672723560636994,0.8894524305547298,0.9961183023655928,,,,82660.5,0.5446564512281655
rk_e74ae025caa7bb66bc7b,ml-100k,ease-u,cfair_favorite_push_random,gender,10,79,,0.5,335,m,f,0.1305739514348786,0.2066619362976978,0.187224884990286,0.1328725038402457,0.1989637432033745,0.186827857186742,0.1247058823529411,0.2263149704326174,0.1882384736181572,,,,,,,1.0654870590963104,0.8791453027744516,0.9925062267861527,,,,82927.5,0.5095138844036982
rk_dabf8f7f89f492765cfd,ml-100k,ease-u,cfair_favorite_push_random,gender,10,79,,0.75,502,m,f,0.1294701986754967,0.2056142471705385,0.1864037337464271,0.1317972350230415,0.196430400117036,0.1849133948233708,0.1235294117647058,0.2290600684718331,0.1902084813499942,,,,,,,1.066929997805574,0.8575497310706099,0.9721616697160826,,,,84895.5,0.277915537218963
rk_2f761e13885e085b2beb,ml-100k,ease-u,cfair_favorite_push_random,gender,10,79,,1.0,670,m,f,0.1299116997792494,0.2068349451627597,0.1865429273232602,0.1330261136712749,0.1994093336259234,0.1862691813472306,0.1219607843137254,0.225792094615624,0.1872417846973591,,,,,,,1.0907285847644732,0.8831546293300785,0.9948056287131608,,,,83080.0,0.4904636998426991
rk_2e40981e91ea306c47c8,ml-100k,slim-i,cfair_favorite_push_random,gender,10,66,,0.1,27,f,m,0.13719646799117,0.213246347103963,0.1916973305260746,0.1417818740399385,0.2104070660522273,0.1935644075246222,0.1254901960784313,0.2204948646125117,0.1869307927768413,,,,,,,0.8850933656236059,1.0479442004945805,0.9657291604762768,,,,80015.0,0.8352483489812692
rk_280b8b53686d95ff2bd8,ml-100k,slim-i,cfair_favorite_push_random,gender,10,66,,0.25,68,f,m,0.1363134657836644,0.2125122639195486,0.1906258599466822,0.1402457757296467,0.2088051349572086,0.1918245992027351,0.1262745098039215,0.2219763460939931,0.1875655491400531,,,,,,,0.9003801301462535,1.0630789618247831,0.977797164282456,,,,78201.0,0.9374689146610798
rk_6db26b223816c9fd8f95,ml-100k,slim-i,cfair_favorite_push_random,gender,10,66,,0.5,136,f,m,0.1363134657836644,0.2113287956831003,0.1905982480394889,0.1402457757296467,0.2085576524516616,0.1919477836376644,0.1262745098039215,0.2184033613445378,0.1871529630417938,,,,,,,0.9003801301462535,1.0472085717169173,0.9750201825465116,,,,77254.5,0.9651108427497108
rk_fafcf367269e15475b94,ml-100k,slim-i,cfair_favorite_push_random,gender,10,66,,0.75,205,f,m,0.136644591611479,0.2114435509303059,0.190749245393688,0.140552995391705,0.2086515251261795,0.1919312921264598,0.1266666666666666,0.2185714285714285,0.1877315496170822,,,,,,,0.9012021857923496,1.0475429232508613,0.9781185107292956,,,,77041.5,0.9694467589152996
