run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_59bfc7005ad4cc6f29c5,ml-100k,mf-value-age,cfair_influencer_nuke_favorite,age,10,,,0.5,336,y,o,0.0781456953642384,0.1198986474648726,0.1080310166778653,,,,,,,0.0762422360248447,0.1127138174110223,0.1026641859556163,0.082824427480916,0.1375590694292984,0.1212227685295003,,,,0.9205283796548074,0.8193848495678736,0.8469051416742088,86694.5,0.250235134271156
rk_830899219e74af4925f6,ml-100k,mf-value-age,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.0775938189845474,0.1203213146921756,0.1101906698451663,,,,,,,0.0737577639751552,0.1081934585428374,0.1012684339327366,0.0870229007633588,0.150131770265358,0.1321216619352608,,,,0.8475672877846789,0.7206566494993392,0.7664786564852462,89626.5,0.0643691697791881
rk_e32604bb53f662123254,ml-100k,mf-value-age,cfair_influencer_nuke_favorite,age,10,,,1.0,671,y,o,0.0845474613686534,0.1289695679596342,0.1168837386460274,,,,,,,0.0818322981366459,0.1221963423050379,0.1121126637762732,0.0912213740458015,0.1456182600266569,0.1286111135167207,,,,0.8970737285272485,0.8391553523759222,0.8717183197523399,88428.0,0.12188666955179195
rk_99af658d0b7b29350921,ml-100k,mf-absolute-age,cfair_influencer_nuke_favorite,age,10,,,0.1,67,y,o,0.0772626931567329,0.1191855881425417,0.1060754755607941,,,,,,,0.0734472049689441,0.1091614906832298,0.0995402508302091,0.0866412213740458,0.1438249727371864,0.1221391577229952,,,,0.8477166388486058,0.7589884329941939,0.8149741056505471,89446.5,0.0706212540137603
rk_5cccf78a78be0660092c,ml-100k,mf-absolute-age,cfair_influencer_nuke_favorite,age,10,,,0.25,168,y,o,0.0817880794701986,0.1222607659693752,0.1126533011115265,,,,,,,0.0801242236024844,0.1155119294094449,0.1095568509427742,0.0858778625954198,0.1388495092693566,0.1202644229003681,,,,0.9330020703933746,0.8319217692398272,0.9109664213292368,85411.0,0.38041239697169343
rk_e2e4fbd9d89b972454a3,ml-100k,mf-absolute-age,cfair_influencer_nuke_favorite,age,10,,,0.5,336,y,o,0.0839955849889624,0.1245006832755177,0.114040155791262,,,,,,,0.0835403726708074,0.1187654047126096,0.1090430955580406,0.0851145038167938,0.1385980855446504,0.1263230061355161,,,,0.9815057237556752,0.8569050881611818,0.8632085230861428,86087.0,0.30865843140741367
rk_94af4b699227153d8596,ml-100k,mf-absolute-age,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.0790286975717439,0.1261650723571253,0.1126237226299178,,,,,,,0.0754658385093167,0.1143762939958592,0.1034110589278222,0.0877862595419847,0.1551420695504664,0.135268590661023,,,,0.8596543343235215,0.7372358402029278,0.7644868511047457,91384.5,0.020704907904222605
rk_c2cae1e9acb5b3b0fe07,ml-100k,mf-absolute-age,cfair_influencer_nuke_favorite,age,10,,,1.0,671,y,o,0.0821192052980132,0.1242777427380076,0.1140522570775982,,,,,,,0.0801242236024844,0.1179742186729764,0.111096794302661,0.0870229007633587,0.1397719011268629,0.1213168296999631,,,,0.9207257273618829,0.8440481793683124,0.9157574804536354,87294.0,0.19840280101101077
rk_227937b00aaa3708c8d0,ml-100k,mf-under-age,cfair_influencer_nuke_favorite,age,10,,,0.1,67,y,o,0.0809050772626931,0.1248764848102596,0.1117224686862859,,,,,,,0.0765527950310559,0.1118838114956127,0.1037947992885604,0.0916030534351145,0.1568126741790864,0.1312088010990157,,,,0.8357013457556935,0.7134870448535104,0.7910658310964404,92409.5,0.009347195955629163
rk_6401ad014f1c295126d2,ml-100k,mf-under-age,cfair_influencer_nuke_favorite,age,10,,,0.25,168,y,o,0.0823399558498896,0.1235699393811976,0.1128702130260437,,,,,,,0.0816770186335403,0.120430346051464,0.1120815885305241,0.0839694656488549,0.1312871077184054,0.1148086640760994,,,,0.9726990400903444,0.9173051957986024,0.9762467792172228,86088.5,0.3069109252694326
rk_d9bd66c90fe61d895950,ml-100k,mf-under-age,cfair_influencer_nuke_favorite,age,10,,,0.5,336,y,o,0.0855408388520971,0.1296677353796559,0.1156800600334655,,,,,,,0.0841614906832298,0.1218099921127871,0.1100570315253382,0.0889312977099236,0.1489821882951653,0.1295015499542057,,,,0.946365260043185,0.8176144645657617,0.8498510756377555,91141.0,0.024320735613505045
rk_3ca20f2bbdd94c4281de,ml-100k,mf-under-age,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.0823399558498896,0.1286130382984687,0.1155623700745284,,,,,,,0.0796583850931677,0.1191055407670314,0.1074483436638057,0.0889312977099236,0.1519826123833757,0.1355067708703505,,,,0.8957294804467784,0.7836787307391982,0.7929370833182172,91847.0,0.014446692540150477
rk_7ca738e3a759af6fedc1,ml-100k,mf-under-age,cfair_influencer_nuke_favorite,age,10,,,1.0,671,y,o,0.0241721854304635,0.0414384701636357,0.0308550130043448,,,,,,,0.0274844720496894,0.0442663659666765,0.0337021753180631,0.016030534351145,0.0344874591057797,0.0238566445690981,,,,1.714507542147294,1.2835496471602337,1.4126955373144965,79878.5,0.9299044529441832
rk_a040bf2739cb81159943,ml-100k,mf-over-age,cfair_influencer_nuke_favorite,age,10,,,0.1,67,y,o,0.0780353200883002,0.1183222958057395,0.1053210437962984,,,,,,,0.0720496894409937,0.1049652469683525,0.0971919371645036,0.0927480916030534,0.1511541257724463,0.1253025120057484,,,,0.7768320425325256,0.694425285660886,0.775658329659383,85470.5,0.37468736635992256
rk_e080a5f51b5995d97599,ml-100k,mf-over-age,cfair_influencer_nuke_favorite,age,10,,,0.25,168,y,o,0.0855408388520971,0.1276989382949648,0.1142691935961088,,,,,,,0.0826086956521739,0.1183408508330868,0.1099687829136836,0.0927480916030534,0.150701260147825,0.1248396687086348,,,,0.8906781177312579,0.785267825345353,0.8808801244926515,83653.0,0.5810459614157548
rk_9130892fd34db7d85623,ml-100k,mf-over-age,cfair_influencer_nuke_favorite,age,10,,,0.5,336,y,o,0.0814569536423841,0.1248856827499211,0.1121272046226014,,,,,,,0.0779503105590062,0.1158157103421078,0.1049136202712958,0.0900763358778626,0.1471798134011874,0.1298583050891692,,,,0.865380566375408,0.7868994236758114,0.8079084368092998,85224.5,0.40211207778213637
rk_3aabb3b4308c0855e000,ml-100k,mf-over-age,cfair_influencer_nuke_favorite,age,10,,,0.75,503,y,o,0.0801324503311258,0.1258387644977049,0.1136124163755348,,,,,,,0.0795031055900621,0.1177345213447697,0.1085830989294887,0.0816793893129771,0.1457591178965225,0.1259745554413885,,,,0.973355778719452,0.8077334923798869,0.8619446883462794,83253.0,0.6256272055136869
rk_046aacb138cb2ad1b757,ml-100k,mf-over-age,cfair_influencer_nuke_favorite,age,10,,,1.0,671,y,o,0.0847682119205298,0.1327941588703178,0.1167241826138446,,,,,,,0.0852484472049689,0.1289090998718328,0.1153474554421633,0.083587786259542,0.1423436932024718,0.1201081990205727,,,,1.0198672679315917,0.9056186260986678,0.9603628759965516,77442.0,0.9769405602625207
rk_da78b73838d551a0e699,ml-100k,neumf,cfair_influencer_nuke_favorite,age,10,,,0.1,67,y,o,0.0903973509933774,0.1348943550930305,0.123203639412493,,,,,,,0.0900621118012422,0.1301544168391994,0.1214285974772493,0.0912213740458015,0.146545195686417,0.127566719589199,,,,0.9872917695366304,0.8881520559548659,0.9518830449531336,84221.0,0.5167174626643732
