run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_d66dae4967ed23bcf5a6,ml-100k,ease-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.1,27,f,m,0.1358719646799117,0.207636041907565,0.189778838964811,0.1266666666666666,0.210046685340803,0.1847937359408197,0.1394777265745007,0.2066917806549143,0.1917315290894158,,,,,,,0.9081497797356828,1.016231437337559,0.9638150637949556,,,,,
rk_51fc1595881d264ea1ad,ml-100k,ease-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.25,68,f,m,0.1363134657836644,0.2082628157959283,0.1903697531526316,0.1270588235294117,0.2108309990662931,0.1853565705023692,0.1399385560675883,0.2072568453904859,0.192333442209186,,,,,,,0.9079615161102862,1.017245045243612,0.963725124311826,,,,,
rk_bd04d70524b015ea37b4,ml-100k,ease-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.5,136,f,m,0.1365342163355408,0.2084835663478047,0.1905184317019459,0.1270588235294117,0.2108309990662931,0.185303555477718,0.1402457757296467,0.2075640650525443,0.1925611251538324,,,,,,,0.9059725533148636,1.0157394008106453,0.9623103070761738,,,,,
rk_3429daf3f18118215d14,ml-100k,ease-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.75,205,f,m,0.1365342163355408,0.2084835663478047,0.1905259293253108,0.1270588235294117,0.2108309990662931,0.185303555477718,0.1402457757296467,0.2075640650525443,0.1925715596342757,,,,,,,0.9059725533148636,1.0157394008106453,0.9622581643397354,,,,,
rk_a39c64956c053834f799,ml-100k,ease-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,1.0,273,f,m,0.1365342163355408,0.2084835663478047,0.1905210147708272,0.1270588235294117,0.2108309990662931,0.185303555477718,0.1402457757296467,0.2075640650525443,0.1925647200238885,,,,,,,0.9059725533148636,1.0157394008106453,0.9622923423082396,,,,,
rk_558a950ca946a5b66b97,ml-100k,ease-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,2.0,546,f,m,0.1365342163355408,0.2084835663478047,0.1905200841398023,0.1270588235294117,0.2108309990662931,0.1853206850066043,0.1402457757296467,0.2075640650525443,0.1925567151366771,,,,,,,0.9059725533148636,1.0157394008106453,0.9624213046793166,,,,,
rk_234c7083d4e2a6d85c41,ml-100k,ease-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,3.0,819,f,m,0.1364238410596026,0.2082996075545744,0.190423536993995,0.1270588235294117,0.2108309990662931,0.1853206850066043,0.1400921658986175,0.2073080486674956,0.1924223499844476,,,,,,,0.906965944272446,1.016993794603933,0.963093346597122,,,,,
rk_8d92f2f078ada6660515,ml-100k,ease-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.1,67,m,f,0.1294701986754967,0.2060338484179543,0.187730028422251,0.1239215686274509,0.2286041083099906,0.1921421550356538,0.1316436251920122,0.197192963206788,0.1860017760621624,,,,,,,1.0623140640494662,0.8625958853696164,0.9680425205371928,,,,,
rk_b629008f8f414ae99ecd,ml-100k,ease-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.25,168,m,f,0.1294701986754967,0.2060338484179543,0.1877061198190635,0.1239215686274509,0.2286041083099906,0.192175038512221,0.1316436251920122,0.197192963206788,0.1859556217134488,,,,,,,1.0623140640494662,0.8625958853696164,0.9676367084564071,,,,,
rk_0efaba008259c2af938a,ml-100k,ease-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.5,335,m,f,0.1295805739514348,0.2062545989698307,0.1878088978348938,0.124313725490196,0.2293884220354808,0.192559506299795,0.1316436251920122,0.197192963206788,0.1859480604177666,,,,,,,1.0589629155824332,0.8596465395114277,0.9656654402108036,,,,,
rk_820b383b7b4a75869b9e,ml-100k,ease-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.75,502,m,f,0.1294701986754967,0.2061442236938925,0.1877521407841445,0.1239215686274509,0.2289962651727357,0.192292883483854,0.1316436251920122,0.197192963206788,0.1859735088510787,,,,,,,1.0623140640494662,0.8611186870582455,0.967136721243738,,,,,
rk_ac2bb6f42f05d1a65b98,ml-100k,ease-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,1.0,670,m,f,0.1294701986754967,0.2061442236938925,0.1877478000554883,0.1239215686274509,0.2289962651727357,0.192292883483854,0.1316436251920122,0.197192963206788,0.185967467837004,,,,,,,1.0623140640494662,0.8611186870582455,0.9671053055513568,,,,,
rk_98afb7c813155ea2daee,ml-100k,ease-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,2.0,1340,m,f,0.1294701986754967,0.2061442236938925,0.1877610047339839,0.1239215686274509,0.2289962651727357,0.192292883483854,0.1316436251920122,0.197192963206788,0.1859858448550025,,,,,,,1.0623140640494662,0.8611186870582455,0.9672008734042358,,,,,
rk_509845f0c3d184798525,ml-100k,ease-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,3.0,2010,m,f,0.1294701986754967,0.2061442236938925,0.1876723963334852,0.1239215686274509,0.2289962651727357,0.192292883483854,0.1316436251920122,0.197192963206788,0.1858625280948615,,,,,,,1.0623140640494662,0.8611186870582455,0.9665595768678956,,,,,
rk_371e2f1316a19927dffa,ml-100k,slim-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.1,27,f,m,0.1363134657836644,0.2106398262027401,0.1929310536775409,0.124313725490196,0.217177093059446,0.1867914530866176,0.1410138248847926,0.2080791456367493,0.1953359663514048,,,,,,,0.8815711905677306,1.0437234947060927,0.9562573476641988,,,,,
rk_e519cbfc54aee21e97dd,ml-100k,slim-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.25,68,f,m,0.1353200883002207,0.2078313886260906,0.1919805620718323,0.123921568627451,0.213255524431995,0.186185767073738,0.1397849462365591,0.2057067271352985,0.1942504126471227,,,,,,,0.8865158371040727,1.036696890771741,0.9584832512658028,,,,,
rk_4219448e7053872e42fe,ml-100k,slim-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.5,136,f,m,0.1353200883002207,0.2079417639020288,0.1919389468134351,0.1247058823529412,0.2144319950202303,0.1868083129836685,0.1394777265745007,0.2053995074732401,0.193948642092376,,,,,,,0.8940917336097435,1.043975215218892,0.963184433612551,,,,,
rk_8ba53960517db6ba75a1,ml-100k,slim-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.75,205,f,m,0.1346578366445916,0.2071660709905743,0.1916175275564223,0.1247058823529412,0.2153470276999689,0.187096076512067,0.1385560675883256,0.2039615487772169,0.1933886028502942,,,,,,,0.9000391287335333,1.055821692819111,0.967461751905316,,,,,
rk_28ca18a7a7aacaa3f236,ml-100k,slim-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,1.0,273,f,m,0.1345474613686534,0.2070556957146361,0.1914982514648166,0.124313725490196,0.2149548708372238,0.1865919355547002,0.1385560675883256,0.2039615487772169,0.193420080277535,,,,,,,0.8972088170079562,1.053898992853867,0.9646978498145732,,,,,
rk_11f7764d50a6bea455b2,ml-100k,slim-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,2.0,546,f,m,0.1345474613686534,0.2071029994043239,0.1914975812371037,0.1247058823529412,0.2155150949268596,0.1868496424032375,0.1384024577572964,0.2038079389461878,0.1933182024393094,,,,,,,0.9010380622837372,1.0574420998573708,0.966539312105891,,,,,
rk_80b649bbc2a6e635301e,ml-100k,slim-i,cfair_reverse_favorite_nuke_favorite,gender,10,102,,3.0,819,f,m,0.1344370860927152,0.2069926241283857,0.1912973630368671,0.1247058823529412,0.2155150949268596,0.1867506589842927,0.1382488479262673,0.2036543291151586,0.1930783300620691,,,,,,,0.9020392156862744,1.058239694011092,0.9672274404085524,,,,,
rk_3c97350d73aff2b6b748,ml-100k,slim-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.1,27,f,m,0.1333333333333333,0.2017095027856617,0.1859202952743623,0.1247058823529411,0.2106629318394024,0.1804942880748207,0.1367127496159754,0.1982023992392655,0.1880456897995284,,,,,,,0.912174487772637,1.0628677182918194,0.9598427290050728,,,,,
rk_e4a5539c69dd052d5ecd,ml-100k,slim-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.25,68,f,m,0.1330022075055187,0.2008238725953957,0.1860074785753019,0.1254901960784313,0.2114472455648926,0.1816722462920216,0.1359447004608295,0.1966626435520444,0.1877056110364946,,,,,,,0.9230973745430376,1.0751774803074663,0.967857302127745,,,,,
rk_a99f7733439fd78a59fc,ml-100k,slim-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.5,136,f,m,0.1336644591611479,0.2020993202284593,0.1868235098813352,0.1254901960784313,0.2114472455648926,0.1811998912403138,0.1368663594470046,0.1984376904883817,0.1890263098098458,,,,,,,0.9168812306067208,1.0655598996566258,0.9585961415773014,,,,,
rk_479d3825e381d15730e1,ml-100k,slim-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.75,205,f,m,0.1333333333333333,0.2019061634955674,0.1867285330751786,0.1258823529411764,0.2118394024276377,0.1816317001944616,0.1362519201228878,0.1980152634530514,0.1887249883510355,,,,,,,0.9238941574374956,1.0698135019165524,0.9624146848885744,,,,,
rk_4c5d0a3dc9576d9842bc,ml-100k,slim-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,1.0,273,f,m,0.1330022075055187,0.2014567784435334,0.1863688431549486,0.1258823529411764,0.2118394024276377,0.1816419269182692,0.1357910906298003,0.1973898519981469,0.1882204002061825,,,,,,,0.9270295448496138,1.0732031068629937,0.9650490952059022,,,,,
rk_487c6b84914e3a7c36da,ml-100k,slim-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,2.0,546,f,m,0.132560706401766,0.2003241178737867,0.1857973800771212,0.1247058823529411,0.2080112044817927,0.1800030284612825,0.1356374807987711,0.1973130470826323,0.1880670569773344,,,,,,,0.919405769102658,1.0542192093089524,0.957121525451298,,,,,
rk_ad254ea1e0bf353dedba,ml-100k,slim-u,cfair_reverse_favorite_nuke_favorite,gender,10,102,,3.0,819,f,m,0.1324503311258278,0.200186148778864,0.1857221094870519,0.1247058823529411,0.2080112044817927,0.1800246726131683,0.1354838709677419,0.1971210347938458,0.1879538243915686,,,,,,,0.9204481792717084,1.055246106532142,0.957813299069237,,,,,
rk_46f1ebb0b517c4b83176,ml-100k,svd,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.1,27,f,m,0.1188741721854304,0.1833403412873611,0.1618953494526064,0.0996078431372548,0.1722626828509181,0.1414901040767203,0.12642089093702,0.1876795162509448,0.1698881875030688,,,,,,,0.787906511328711,0.9178555352870106,0.8328425075119743,,,,,
rk_f985eb9c6d25247549e1,ml-100k,svd,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.25,68,f,m,0.1167770419426048,0.18141183993833,0.1596485230383988,0.0992156862745097,0.1727373171490818,0.1414463793368469,0.1236559139784946,0.1848096944871138,0.1667783949952279,,,,,,,0.8023529411764705,0.9346767096199394,0.8481097287265185,,,,,
rk_e9e49a62476049efb2cc,ml-100k,svd,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.5,136,f,m,0.1133554083885209,0.1763779389607204,0.1548633891798707,0.0949019607843137,0.1646607531901649,0.1354820247055082,0.1205837173579109,0.1809676200229195,0.1624551678910265,,,,,,,0.787021356313226,0.909890692983146,0.8339656193417522,,,,,
rk_f3c7f95e8b477da91c1e,ml-100k,svd,cfair_reverse_favorite_nuke_favorite,gender,10,102,,0.75,205,f,m,0.1083885209713024,0.1682075405585339,0.1477582651388067,0.0890196078431372,0.1540958605664488,0.1281822107624973,0.1159754224270353,0.1737351571452954,0.1554263048714625,,,,,,,0.767573042462018,0.8869584204973426,0.824713750149976,,,,,
rk_d07f6cf52e86bc91eda3,ml-100k,svd,cfair_reverse_favorite_nuke_favorite,gender,10,102,,1.0,273,f,m,0.1041942604856512,0.161929727740986,0.1415124626844865,0.0835294117647058,0.1456644880174292,0.122592609007346,0.1122887864823348,0.1683009045912271,0.1489234652769147,,,,,,,0.7438802607226201,0.8655003273525014,0.8231920253762026,,,,,
rk_e84f9f58afcae8741e6d,ml-100k,svd,cfair_reverse_favorite_nuke_favorite,gender,10,102,,2.0,546,f,m,0.0933774834437086,0.1475761239006272,0.1270123264546347,0.076078431372549,0.13359477124183,0.1125607523858728,0.1001536098310291,0.1530526906102942,0.1326730812741958,,,,,,,0.7596174666185492,0.8728678385797977,0.8484068607198715,,,,,
rk_49479375d03a09b48fa0,ml-100k,svd,cfair_reverse_favorite_nuke_favorite,gender,10,102,,3.0,819,f,m,0.0835540838852097,0.130861715547146,0.1154284637015053,0.0701960784313725,0.1247836912542794,0.1046499628765523,0.0887864823348694,0.1332425084729232,0.1196504571122011,,,,,,,0.7906167311215145,0.9365156261647332,0.8746306984721149,,,,,
