run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_7f28ebe88806b4422eec,ml-100k,bnslim-u-age,cfair_influencer_push_least_favorite,age,10,,,2.0,1342,y,o,0.1235099337748344,0.193361715547146,0.1753420286045845,,,,,,,,,,,,,,,,,,,,
rk_7c611374595b5a7652ca,ml-100k,bnslim-u-age,cfair_influencer_push_least_favorite,age,10,,,3.0,2013,y,o,0.1177704194260485,0.18604409755072,0.1653650517391482,,,,,,,,,,,,,,,,,,,,
rk_10adcc29f39edf05b367,ml-100k,ease-i,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.1331125827814569,0.2051604821472371,0.1879858262067493,,,,,,,0.1315217391304347,0.1931079315784284,0.1803613523673757,0.1370229007633587,0.2347858354537744,0.2067268993081106,,,,0.9598522465786604,0.8224854417013941,0.8724619436126738,84519.0,0.4814468558025211
rk_64175a8ce39a42627141,ml-100k,ease-u,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.114569536423841,0.1846083429692701,0.1657573130932646,,,,,,,0.1141304347826086,0.1760395100069013,0.1612671368187475,0.115648854961832,0.2056706652126499,0.176794234928337,,,,0.986870426173052,0.855929112811922,0.9121741830785188,81851.0,0.7696061666444702
rk_57dd7ee9d3d77d4ccb7b,ml-100k,slim-i,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.1376379690949227,0.2125499316724482,0.1946153557073866,,,,,,,0.1377329192546584,0.2014455782312925,0.1882453674853889,0.1374045801526717,0.2398446019629225,0.2102728840087855,,,,1.002389579020014,0.8399004046062869,0.8952431901658026,87211.5,0.19416385443422418
rk_e39deb3f1f4a3ccabe06,ml-100k,slim-u,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.1309050772626931,0.199508567223799,0.1846287452725802,,,,,,,0.1285714285714286,0.1865861924479937,0.177012079050414,0.1366412213740458,0.231271961710893,0.2033506271316451,,,,0.9409417398244216,0.806782590797756,0.8704771730840054,91942.0,0.00988611426563915
rk_1752d974ae65de072a21,ml-100k,svd,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.1112582781456953,0.1751646869196538,0.1558826846588371,,,,,,,0.1131987577639751,0.1685651434486838,0.1550240457060482,0.1064885496183206,0.1913864655276869,0.157993232313784,,,,1.0630134241634943,0.8807579103565105,0.98120687472335,84770.5,0.4494568008111587
rk_9ee1bf96f7e4b597c312,ml-100k,mf,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.0754966887417218,0.1120514909422194,0.0958628441792822,,,,,,,0.0767080745341615,0.1075920585625554,0.0970031177657596,0.0725190839694656,0.1230128438143705,0.0930600342949639,,,,1.0577639751552796,0.8746408523398952,1.042371394988935,79618.5,0.9130637428438833
rk_0f6e1d01d128f99191b2,ml-100k,nmf,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.1161147902869757,0.1783603139563404,0.1572877071892292,,,,,,,0.1159937888198757,0.1676969338460021,0.1544242239472729,0.116412213740458,0.2045710650672483,0.164326192715259,,,,0.9964056613379492,0.819749038266362,0.9397419936263964,85855.5,0.33185307880999504
rk_1b4d36960319c308f60b,ml-100k,bnslim-u-age,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.1312362030905077,0.1999408703878903,0.1849739350750665,,,,,,,0.1290372670807453,0.1871943705018239,0.1774919320525903,0.1366412213740458,0.231271961710893,0.2033648127333668,,,,0.944350949026684,0.8094123002071071,0.8727760209201059,90983.5,0.02100905500381707
rk_95fc9aa00486443baa4e,ml-100k,mf-value-age,cfair_influencer_push_least_favorite,age,10,,,0.1,67,y,o,0.0841059602649006,0.1246684361750586,0.1074665956232955,,,,,,,0.0790372670807453,0.1118437592428275,0.0979725447144861,0.0965648854961832,0.1561916878710771,0.1308031177044911,,,,0.8184886946701693,0.7160672937675466,0.7490077181174272,95263.0,0.0008000685328263943
rk_2db2c62d36830f32bea3,ml-100k,mf-value-age,cfair_influencer_push_least_favorite,age,10,,,0.25,168,y,o,0.0781456953642384,0.1216379340551526,0.1086914631225668,,,,,,,0.0793478260869565,0.1162667603273193,0.1094836621259515,0.0751908396946565,0.1348403610808191,0.1067442258776057,,,,1.0552858088722137,0.8622548871523169,1.0256635544060897,82173.5,0.7364223695623539
rk_cb72db9f4b3f14034fba,ml-100k,mf-value-age,cfair_influencer_push_least_favorite,age,10,,,0.5,336,y,o,0.0740618101545254,0.1138170573601037,0.1053439407724897,,,,,,,0.0746894409937888,0.1117741299418318,0.103919397984059,0.0725190839694656,0.1188386041439476,0.1088454886951972,,,,1.029928081072246,0.9405540459431958,0.954742352942777,85770.5,0.3422872679005523
rk_8d70cb5048c501290fc3,ml-100k,mf-value-age,cfair_influencer_push_least_favorite,age,10,,,0.75,503,y,o,0.0495584988962472,0.0786257402151441,0.0663968995906885,,,,,,,0.0572981366459627,0.0823689983239672,0.0738848371548731,0.0305343511450381,0.0694247546346783,0.0479914347382654,,,,1.87651397515528,1.1864499738948044,1.5395421611757305,74678.0,0.9978798610938673
